row, success, cause
https://img.pokemondb.net/sprites/scarlet-violet/icon/vigoroth.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/slaking.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/nincada.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/ninjask.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/shedinja.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/whismur.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/loudred.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/exploud.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/makuhita.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/hariyama.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/azurill.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/nosepass.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/skitty.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/delcatty.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/aron.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lairon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/meditite.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/electrike.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/manectric.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/manectric-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/plusle.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/minun.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/volbeat.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/illumise.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/roselia.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gulpin.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/swalot.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/carvanha.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/wailmer.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/wailord.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/numel.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/torkoal.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/spoink.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/grumpig.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/spinda.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/trapinch.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/vibrava.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/flygon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/cacnea.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/cacturne.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/swablu.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/zangoose.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/seviper.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lunatone.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/solrock.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/barboach.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/whiscash.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/corphish.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/crawdaunt.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/baltoy.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/claydol.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lileep.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/cradily.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/anorith.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/armaldo.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/feebas.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/milotic.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/castform.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-sunny.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-rainy.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-snowy.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/kecleon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/shuppet.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/banette.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/banette-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/duskull.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/dusclops.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/tropius.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/chimecho.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/absol.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/absol-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/wynaut.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/snorunt.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/spheal.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/sealeo.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/walrein.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/clamperl.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/huntail.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gorebyss.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/relicanth.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/luvdisc.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/bagon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/shelgon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/salamence.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/salamence-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/beldum.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/metang.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/metagross.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/metagross-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/regirock.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/regice.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/registeel.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/latias.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/latias-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/latios.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/latios-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/kyogre.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/kyogre-primal.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/groudon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/groudon-primal.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/rayquaza.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/rayquaza-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/jirachi.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-normal.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-attack.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-defense.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-speed.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/turtwig.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/grotle.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/torterra.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/chimchar.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/monferno.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/infernape.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/piplup.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/prinplup.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/empoleon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/starly.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/staravia.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/staraptor.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/bidoof.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/bibarel.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/kricketot.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/kricketune.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/shinx.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/luxio.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/luxray.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/budew.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/roserade.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/cranidos.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/rampardos.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/shieldon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/bastiodon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-plant.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-sandy.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-trash.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-plant.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-sandy.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-trash.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/mothim.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/combee.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/vespiquen.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/pachirisu.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/buizel.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/floatzel.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/cherubi.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/cherrim.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/shellos.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gastrodon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/ambipom.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/drifloon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/drifblim.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/buneary.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lopunny.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lopunny-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/mismagius.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/honchkrow.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/glameow.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/purugly.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/chingling.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/stunky.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/skuntank.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/bronzor.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/bronzong.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/bonsly.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/mime-jr.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/happiny.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/chatot.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/spiritomb.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gible.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gabite.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/garchomp.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/garchomp-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/munchlax.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/riolu.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lucario.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lucario-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/hippopotas.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/hippowdon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/skorupi.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/drapion.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/croagunk.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/toxicroak.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/carnivine.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/finneon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lumineon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/mantyke.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/snover.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/abomasnow.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/abomasnow-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/weavile.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/magnezone.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lickilicky.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/rhyperior.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/tangrowth.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/electivire.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/magmortar.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/togekiss.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/yanmega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/leafeon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/glaceon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gliscor.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/mamoswine.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/porygon-z.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gallade.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gallade-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/probopass.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/dusknoir.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/froslass.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-heat.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-wash.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-frost.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-fan.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-mow.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/uxie.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/mesprit.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/azelf.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga-origin.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia-origin.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/heatran.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/regigigas.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/giratina-altered.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/giratina-origin.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/cresselia.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/phione.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/manaphy.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/darkrai.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/shaymin-land.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/shaymin-sky.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/arceus.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/victini.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/snivy.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/servine.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/serperior.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/tepig.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/pignite.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/emboar.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/oshawott.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/dewott.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott-hisuian.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/patrat.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/watchog.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lillipup.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/herdier.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/stoutland.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/purrloin.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/liepard.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/pansage.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/simisage.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/pansear.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/simisear.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/panpour.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/simipour.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/munna.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/musharna.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/pidove.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/tranquill.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/unfezant.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/blitzle.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/zebstrika.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/roggenrola.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/boldore.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gigalith.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/woobat.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/swoobat.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/drilbur.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/excadrill.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/audino.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/audino-mega.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/timburr.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gurdurr.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/conkeldurr.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/tympole.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/palpitoad.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/seismitoad.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/throh.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/sawk.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/sewaddle.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/swadloon.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/leavanny.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/venipede.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/whirlipede.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/scolipede.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/cottonee.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/whimsicott.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/petilil.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant-hisuian.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-red-striped.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-blue-striped.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-white-striped.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/sandile.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/krokorok.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/krookodile.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/darumaka.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/darumaka-galarian.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-standard.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-zen.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-galarian-standard.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-galarian-zen.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/maractus.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/dwebble.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/crustle.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/scraggy.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/scrafty.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/sigilyph.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/yamask.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/yamask-galarian.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/cofagrigus.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/tirtouga.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/carracosta.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/archen.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/archeops.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/trubbish.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/garbodor.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua-hisuian.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark-hisuian.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/minccino.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/cinccino.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gothita.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gothorita.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/gothitelle.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/solosis.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/duosion.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/reuniclus.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/ducklett.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/swanna.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillite.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillish.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/vanilluxe.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/deerling.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/sawsbuck.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/emolga.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/karrablast.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/escavalier.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/foongus.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/amoonguss.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/frillish.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/jellicent.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/alomomola.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/joltik.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/galvantula.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/ferroseed.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/ferrothorn.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/klink.png, True, None
https://img.pokemondb.net/sprites/scarlet-violet/icon/klang.png, True, None
